,mlb_name,pitch_type,quality,ball_pct,strike_pct,foul_pct,in_play_pct,pitch_count,avg_qual,pitch_name
144355,Jose Alvarez,SL,0.14615384615384616,0.3333333333333333,0.32051282051282054,0.10256410256410256,0.24358974358974358,78.0,0.20810453817692648,Slider
144357,Jose Alvarez,CU,0.1117127071823204,0.40331491712707185,0.2596685082872928,0.14917127071823205,0.1878453038674033,181.0,0.17778582610313318,Curveball
144358,Jose Alvarez,FT,0.11559633027522892,0.3256880733944954,0.22935779816513763,0.25688073394495414,0.18807339449541285,218.0,0.09296613721316117,Two-seam Fastball
144359,Jose Alvarez,CH,0.13964912280701736,0.3684210526315789,0.2631578947368421,0.17543859649122806,0.19298245614035087,171.0,0.12765397399004674,Changeup
144425,Jose Alvarez,FC,0.1256,0.4,0.2,0.28,0.12,25.0,0.1565383301837312,Cutter
145391,Carlos Torres,FT,-0.05045454545454547,0.5454545454545454,0.18181818181818182,0.11363636363636363,0.1590909090909091,44.0,0.09296613721316117,Two-seam Fastball
145392,Carlos Torres,FF,0.10691275167785283,0.374496644295302,0.24295302013422818,0.19731543624161074,0.18523489932885906,745.0,0.1603646846323446,Four-seam Fastball
145395,Carlos Torres,CU,0.17536423841059562,0.47019867549668876,0.3509933774834437,0.06622516556291391,0.11258278145695365,151.0,0.17778582610313318,Curveball
145413,Carlos Torres,FC,0.12875346260387782,0.29916897506925205,0.2299168975069252,0.2548476454293629,0.21606648199445982,361.0,0.1565383301837312,Cutter
145436,Carlos Torres,SL,0.13703703703703707,0.4074074074074074,0.2962962962962963,0.1111111111111111,0.18518518518518517,27.0,0.20810453817692648,Slider
146719,Deolis Guerra,CU,0.01703703703703704,0.5185185185185185,0.2222222222222222,0.07407407407407407,0.18518518518518517,27.0,0.17778582610313318,Curveball
146720,Deolis Guerra,CH,0.2524479166666664,0.3385416666666667,0.328125,0.16666666666666666,0.16666666666666666,192.0,0.12765397399004674,Changeup
146721,Deolis Guerra,FF,0.06735751295336784,0.40414507772020725,0.24870466321243523,0.15025906735751296,0.19689119170984457,193.0,0.1603646846323446,Four-seam Fastball
146770,Deolis Guerra,SL,0.1781333333333334,0.4533333333333333,0.29333333333333333,0.13333333333333333,0.12,75.0,0.20810453817692648,Slider
147207,Kirby Yates,FF,0.2626754966887428,0.3258278145695364,0.31920529801324504,0.22649006622516557,0.12847682119205298,755.0,0.1603646846323446,Four-seam Fastball
147208,Kirby Yates,CH,0.27801526717557223,0.3816793893129771,0.3282442748091603,0.17557251908396945,0.11450381679389313,131.0,0.12765397399004674,Changeup
147212,Kirby Yates,SL,0.28658940397351035,0.31125827814569534,0.3973509933774834,0.12251655629139073,0.16887417218543047,302.0,0.20810453817692648,Slider
148395,Jhan Marinez,FT,0.06617463617463581,0.38461538461538464,0.21621621621621623,0.18711018711018712,0.21205821205821207,481.0,0.09296613721316117,Two-seam Fastball
148399,Jhan Marinez,SL,0.24559322033898295,0.3898305084745763,0.3559322033898305,0.11440677966101695,0.13983050847457626,236.0,0.20810453817692648,Slider
148401,Jhan Marinez,FF,0.1419760479041913,0.2934131736526946,0.2634730538922156,0.23353293413173654,0.20958083832335328,167.0,0.1603646846323446,Four-seam Fastball
148449,Jhan Marinez,CH,0.14817518248175163,0.4233576642335766,0.27007299270072993,0.16058394160583941,0.145985401459854,137.0,0.12765397399004674,Changeup
149427,Phil Hughes,FF,0.17252100840336115,0.28851540616246496,0.29411764705882354,0.20448179271708683,0.21288515406162464,357.0,0.1603646846323446,Four-seam Fastball
149429,Phil Hughes,KC,0.021730769230769307,0.41346153846153844,0.23557692307692307,0.13942307692307693,0.21153846153846154,208.0,0.20281804454510868,Knuckle-curve
149430,Phil Hughes,CH,-0.06645833333333329,0.4930555555555556,0.11805555555555555,0.20833333333333334,0.18055555555555555,144.0,0.12765397399004674,Changeup
149440,Phil Hughes,FT,0.06767857142857152,0.2916666666666667,0.21428571428571427,0.2261904761904762,0.26785714285714285,168.0,0.09296613721316117,Two-seam Fastball
149477,Phil Hughes,FC,0.20831168831168784,0.3051948051948052,0.2792207792207792,0.2532467532467532,0.16233766233766234,154.0,0.1565383301837312,Cutter
150458,Matt Barnes,FF,0.20164313222079716,0.386392811296534,0.31065468549422337,0.17201540436456997,0.13093709884467267,779.0,0.1603646846323446,Four-seam Fastball
150459,Matt Barnes,SL,0.1312804878048778,0.36585365853658536,0.3048780487804878,0.10365853658536585,0.22560975609756098,164.0,0.20810453817692648,Slider
150460,Matt Barnes,CU,0.20480459770114992,0.41839080459770117,0.33793103448275863,0.11954022988505747,0.12413793103448276,435.0,0.17778582610313318,Curveball
151836,Tyler Duffey,FT,0.0666666666666663,0.2670807453416149,0.2463768115942029,0.19668737060041408,0.2898550724637681,483.0,0.09296613721316117,Two-seam Fastball
151837,Tyler Duffey,KC,0.22116279069767528,0.386046511627907,0.3511627906976744,0.1186046511627907,0.14418604651162792,430.0,0.20281804454510868,Knuckle-curve
151844,Tyler Duffey,CH,-0.036969696969696944,0.5454545454545454,0.18181818181818182,0.10606060606060606,0.16666666666666666,66.0,0.12765397399004674,Changeup
151878,Tyler Duffey,FF,0.2560493827160492,0.3333333333333333,0.34156378600823045,0.18106995884773663,0.1440329218106996,243.0,0.1603646846323446,Four-seam Fastball
153059,Randy Rosario,FF,0.0544186046511628,0.37209302325581395,0.2558139534883721,0.16279069767441862,0.20930232558139536,43.0,0.1603646846323446,Four-seam Fastball
153062,Randy Rosario,FC,0.07999999999999997,0.47619047619047616,0.19047619047619047,0.19047619047619047,0.14285714285714285,21.0,0.1565383301837312,Cutter
153123,Joe Kelly,FF,0.10746478873239446,0.323943661971831,0.2535211267605634,0.19718309859154928,0.22535211267605634,71.0,0.1603646846323446,Four-seam Fastball
153125,Joe Kelly,SL,0.14062200956937776,0.44019138755980863,0.291866028708134,0.10526315789473684,0.16267942583732056,209.0,0.20810453817692648,Slider
153126,Joe Kelly,FT,0.1411126564673167,0.3588317107093185,0.24200278164116829,0.2336578581363004,0.16550764951321278,719.0,0.09296613721316117,Two-seam Fastball
153130,Joe Kelly,CU,0.21711442786069624,0.3681592039800995,0.34328358208955223,0.16417910447761194,0.12437810945273632,201.0,0.17778582610313318,Curveball
153437,Joe Kelly,CH,0.4153191489361701,0.44680851063829785,0.425531914893617,0.0851063829787234,0.0425531914893617,47.0,0.12765397399004674,Changeup
154253,Joe Kelly,KC,0.22500000000000006,0.5,0.375,0.0625,0.0625,16.0,0.20281804454510868,Knuckle-curve
154386,Adalberto Mejia,FT,-0.05276666666666696,0.4633333333333333,0.17,0.14,0.22666666666666666,300.0,0.09296613721316117,Two-seam Fastball
154387,Adalberto Mejia,FF,0.1759171597633151,0.3076923076923077,0.28846153846153844,0.22189349112426035,0.1819526627218935,676.0,0.1603646846323446,Four-seam Fastball
154389,Adalberto Mejia,SL,0.27462222222222327,0.3088888888888889,0.3377777777777778,0.19777777777777777,0.15555555555555556,450.0,0.20810453817692648,Slider
154393,Adalberto Mejia,CH,0.08852090032154328,0.4855305466237942,0.2315112540192926,0.1382636655948553,0.14469453376205788,311.0,0.12765397399004674,Changeup
156123,Robbie Ross Jr.,FF,0.20081395348837205,0.3953488372093023,0.3372093023255814,0.09302325581395349,0.1744186046511628,86.0,0.1603646846323446,Four-seam Fastball
156124,Robbie Ross Jr.,CU,-0.021276595744680857,0.5531914893617021,0.2127659574468085,0.06382978723404255,0.1702127659574468,47.0,0.17778582610313318,Curveball
156127,Robbie Ross Jr.,FC,0.11948275862068974,0.3620689655172414,0.2413793103448276,0.20689655172413793,0.1896551724137931,58.0,0.1565383301837312,Cutter
156315,Ryan Pressly,FF,0.14497005988023962,0.3213572854291417,0.2754491017964072,0.19760479041916168,0.2055888223552894,501.0,0.1603646846323446,Four-seam Fastball
156318,Ryan Pressly,CU,0.369220338983052,0.31864406779661014,0.43050847457627117,0.14576271186440679,0.10508474576271186,295.0,0.17778582610313318,Curveball
156322,Ryan Pressly,SL,0.21990867579908657,0.3424657534246575,0.3424657534246575,0.1232876712328767,0.1917808219178082,219.0,0.20810453817692648,Slider
156380,Ryan Pressly,FT,-0.0631818181818181,0.45454545454545453,0.15454545454545454,0.15454545454545454,0.23636363636363636,110.0,0.09296613721316117,Two-seam Fastball
157440,Heath Hembree,FF,0.16544049459041876,0.3446676970633694,0.2534775888717156,0.241112828438949,0.160741885625966,647.0,0.1603646846323446,Four-seam Fastball
157441,Heath Hembree,SL,0.24278884462151493,0.3286852589641434,0.33266932270916333,0.15338645418326693,0.1852589641434263,502.0,0.20810453817692648,Slider
157473,Heath Hembree,FT,0.16119402985074632,0.3880597014925373,0.31343283582089554,0.14925373134328357,0.14925373134328357,67.0,0.09296613721316117,Two-seam Fastball
157487,Heath Hembree,CU,0.2892727272727269,0.41818181818181815,0.43636363636363634,0.06363636363636363,0.08181818181818182,110.0,0.17778582610313318,Curveball
158766,J.T. Chargois,FF,0.1456521739130437,0.34782608695652173,0.32608695652173914,0.15217391304347827,0.17391304347826086,46.0,0.1603646846323446,Four-seam Fastball
158769,J.T. Chargois,SL,0.35870967741935483,0.3387096774193548,0.46774193548387094,0.08064516129032258,0.11290322580645161,62.0,0.20810453817692648,Slider
158770,J.T. Chargois,CH,0.28750000000000003,0.2916666666666667,0.4166666666666667,0.125,0.16666666666666666,24.0,0.12765397399004674,Changeup
158846,J.T. Chargois,SI,0.3941176470588236,0.23529411764705882,0.4117647058823529,0.23529411764705882,0.11764705882352941,17.0,0.11394481591195386,Sinker
158900,J.T. Chargois,FT,-0.05833333333333331,0.4166666666666667,0.16666666666666666,0.16666666666666666,0.25,12.0,0.09296613721316117,Two-seam Fastball
158927,Adam Morgan,CH,0.21204918032786865,0.4262295081967213,0.319672131147541,0.11065573770491803,0.14344262295081966,244.0,0.12765397399004674,Changeup
158929,Adam Morgan,FF,0.19736842105263164,0.3026315789473684,0.32894736842105265,0.15789473684210525,0.21052631578947367,76.0,0.1603646846323446,Four-seam Fastball
158930,Adam Morgan,SL,0.39048387096774223,0.3172043010752688,0.4489247311827957,0.12634408602150538,0.10752688172043011,372.0,0.20810453817692648,Slider
158933,Adam Morgan,CU,0.2511458333333331,0.3125,0.3958333333333333,0.14583333333333334,0.14583333333333334,96.0,0.17778582610313318,Curveball
158937,Adam Morgan,FT,0.09573825503355693,0.3053691275167785,0.21140939597315436,0.26174496644295303,0.2214765100671141,298.0,0.09296613721316117,Two-seam Fastball
160014,Adam Warren,SL,0.1895539033457259,0.3550185873605948,0.28066914498141265,0.20631970260223048,0.1579925650557621,538.0,0.20810453817692648,Slider
160016,Adam Warren,CU,0.10290697674418614,0.46511627906976744,0.29069767441860467,0.09302325581395349,0.1511627906976744,86.0,0.17778582610313318,Curveball
160017,Adam Warren,CH,-0.06129629629629622,0.49074074074074076,0.16666666666666666,0.08333333333333333,0.25925925925925924,108.0,0.12765397399004674,Changeup
160019,Adam Warren,FF,0.17250559284116398,0.3870246085011186,0.28635346756152125,0.19015659955257272,0.13646532438478748,447.0,0.1603646846323446,Four-seam Fastball
161202,Dietrich Enns,FF,0.21436363636363637,0.2545454545454545,0.32727272727272727,0.21818181818181817,0.2,55.0,0.1603646846323446,Four-seam Fastball
161204,Dietrich Enns,CU,-0.23222222222222205,0.4444444444444444,0.1111111111111111,0.1111111111111111,0.3333333333333333,18.0,0.17778582610313318,Curveball
161235,Dietrich Enns,CH,0.0692307692307692,0.46153846153846156,0.07692307692307693,0.38461538461538464,0.07692307692307693,13.0,0.12765397399004674,Changeup
161288,Ricardo Pinto,FF,0.13839999999999955,0.37777777777777777,0.26222222222222225,0.2088888888888889,0.1511111111111111,225.0,0.1603646846323446,Four-seam Fastball
161292,Ricardo Pinto,CH,0.09770114942528736,0.39655172413793105,0.22988505747126436,0.1781609195402299,0.19540229885057472,174.0,0.12765397399004674,Changeup
161296,Ricardo Pinto,FT,-0.010458715596330258,0.44954128440366975,0.1926605504587156,0.14678899082568808,0.21100917431192662,109.0,0.09296613721316117,Two-seam Fastball
161307,Ricardo Pinto,SL,0.2463768115942029,0.2753623188405797,0.3333333333333333,0.21739130434782608,0.17391304347826086,69.0,0.20810453817692648,Slider
161866,Joely Rodriguez,FF,0.08604938271604952,0.3950617283950617,0.2839506172839506,0.12345679012345678,0.19753086419753085,81.0,0.1603646846323446,Four-seam Fastball
161868,Joely Rodriguez,SL,0.08931818181818174,0.4318181818181818,0.23295454545454544,0.17045454545454544,0.16477272727272727,176.0,0.20810453817692648,Slider
161874,Joely Rodriguez,FT,0.13168103448275842,0.3232758620689655,0.2801724137931034,0.1853448275862069,0.21120689655172414,232.0,0.09296613721316117,Two-seam Fastball
162355,Ben Heller,CU,0.3363492063492063,0.4126984126984127,0.4444444444444444,0.047619047619047616,0.09523809523809523,63.0,0.17778582610313318,Curveball
162358,Ben Heller,FF,0.12742268041237123,0.38144329896907214,0.27835051546391754,0.16494845360824742,0.17525773195876287,97.0,0.1603646846323446,Four-seam Fastball
162363,Ben Heller,CH,0.17931034482758623,0.4482758620689655,0.3103448275862069,0.06896551724137931,0.1724137931034483,29.0,0.12765397399004674,Changeup
162544,Edubray Ramos,FF,0.13019880715705753,0.35984095427435386,0.2584493041749503,0.2047713717693837,0.17693836978131214,503.0,0.1603646846323446,Four-seam Fastball
162545,Edubray Ramos,SL,0.28062992125984326,0.35748031496062993,0.3716535433070866,0.14803149606299212,0.12283464566929134,635.0,0.20810453817692648,Slider
162554,Edubray Ramos,CU,0.23445945945945942,0.40540540540540543,0.35135135135135137,0.16216216216216217,0.08108108108108109,74.0,0.17778582610313318,Curveball
162758,Edubray Ramos,CH,-0.020999999999999984,0.55,0.15,0.15,0.15,20.0,0.12765397399004674,Changeup
163776,Jonathan Holder,SL,0.24825925925925896,0.24074074074074073,0.36666666666666664,0.16666666666666666,0.22592592592592592,270.0,0.20810453817692648,Slider
163778,Jonathan Holder,FF,0.1947949526813877,0.3186119873817035,0.29652996845425866,0.22082018927444794,0.1640378548895899,317.0,0.1603646846323446,Four-seam Fastball
163779,Jonathan Holder,CU,0.1526315789473682,0.4019138755980861,0.291866028708134,0.14832535885167464,0.15789473684210525,209.0,0.17778582610313318,Curveball
164572,Hector Neris,FF,0.21330370370370524,0.31407407407407406,0.30074074074074075,0.21481481481481482,0.17037037037037037,675.0,0.1603646846323446,Four-seam Fastball
164577,Hector Neris,FS,0.26653950953678573,0.36239782016348776,0.34877384196185285,0.1362397820163488,0.15258855585831063,734.0,0.16232061961128993,Sinking Fastball
165986,Mike Montgomery,CU,0.17575539568345475,0.4460431654676259,0.30935251798561153,0.12949640287769784,0.11510791366906475,556.0,0.17778582610313318,Curveball
165987,Mike Montgomery,FF,0.07478748997594331,0.3736968724939856,0.25020048115477145,0.16760224538893345,0.20850040096230954,1247.0,0.1603646846323446,Four-seam Fastball
165994,Mike Montgomery,CH,0.13591836734693857,0.37755102040816324,0.2891156462585034,0.11564625850340136,0.21768707482993196,294.0,0.12765397399004674,Changeup
166015,Mike Montgomery,FC,0.12170634920634882,0.36507936507936506,0.25793650793650796,0.19047619047619047,0.1865079365079365,252.0,0.1565383301837312,Cutter
168335,Jesse Hahn,FT,0.09056115107913706,0.35683453237410073,0.2633093525179856,0.1683453237410072,0.21151079136690648,695.0,0.09296613721316117,Two-seam Fastball
168338,Jesse Hahn,CH,0.005079365079365111,0.42857142857142855,0.20634920634920634,0.14285714285714285,0.2222222222222222,126.0,0.12765397399004674,Changeup
168342,Jesse Hahn,SL,0.1903389830508473,0.3220338983050847,0.3135593220338983,0.15254237288135594,0.211864406779661,118.0,0.20810453817692648,Slider
168347,Jesse Hahn,CU,0.1491079812206569,0.4647887323943662,0.2535211267605634,0.17370892018779344,0.107981220657277,213.0,0.17778582610313318,Curveball
168517,Jesse Hahn,FF,-0.016666666666666646,0.5294117647058824,0.17647058823529413,0.1568627450980392,0.13725490196078433,51.0,0.1603646846323446,Four-seam Fastball
169538,Simon Castro,FF,0.12945833333333315,0.35833333333333334,0.26875,0.19791666666666666,0.175,480.0,0.1603646846323446,Four-seam Fastball
169541,Simon Castro,CU,0.4666666666666668,0.3333333333333333,0.4666666666666667,0.13333333333333333,0.06666666666666667,15.0,0.17778582610313318,Curveball
169586,Simon Castro,SL,0.15335365853658497,0.3902439024390244,0.3048780487804878,0.1402439024390244,0.16463414634146342,164.0,0.20810453817692648,Slider
170204,Brian Duensing,FF,0.11164021164021133,0.3835978835978836,0.2275132275132275,0.23544973544973544,0.15343915343915343,378.0,0.1603646846323446,Four-seam Fastball
170205,Brian Duensing,SI,0.06508130081300807,0.35365853658536583,0.23983739837398374,0.16260162601626016,0.24390243902439024,246.0,0.11394481591195386,Sinker
170207,Brian Duensing,CH,0.12662721893491094,0.4437869822485207,0.26627218934911245,0.10650887573964497,0.1834319526627219,169.0,0.12765397399004674,Changeup
170208,Brian Duensing,SL,0.1873129251700679,0.391156462585034,0.29931972789115646,0.14625850340136054,0.16326530612244897,294.0,0.20810453817692648,Slider
170224,Brian Duensing,CU,0.19851190476190464,0.42857142857142855,0.3869047619047619,0.06547619047619048,0.11904761904761904,168.0,0.17778582610313318,Curveball
171459,Raul Alcantara,FF,0.04803652968036539,0.3515981735159817,0.2100456621004566,0.2100456621004566,0.228310502283105,219.0,0.1603646846323446,Four-seam Fastball
171460,Raul Alcantara,CH,0.13544554455445537,0.43564356435643564,0.27722772277227725,0.13861386138613863,0.1485148514851485,101.0,0.12765397399004674,Changeup
171468,Raul Alcantara,SL,0.16801980198019803,0.42574257425742573,0.2871287128712871,0.15841584158415842,0.12871287128712872,101.0,0.20810453817692648,Slider
171477,Raul Alcantara,FT,-0.028650793650793583,0.4444444444444444,0.14285714285714285,0.21428571428571427,0.1984126984126984,126.0,0.09296613721316117,Two-seam Fastball
172012,Jack Leathersich,FF,0.18367816091954028,0.45977011494252873,0.3448275862068966,0.08045977011494253,0.11494252873563218,87.0,0.1603646846323446,Four-seam Fastball
172014,Jack Leathersich,CH,-0.04545454545454544,0.6363636363636364,0.18181818181818182,0.09090909090909091,0.09090909090909091,11.0,0.12765397399004674,Changeup
172117,Chris Smith,FF,0.03650085763293259,0.41852487135506006,0.25900514579759865,0.1269296740994854,0.1955403087478559,583.0,0.1603646846323446,Four-seam Fastball
172137,Chris Smith,CH,-0.02331818181818179,0.39090909090909093,0.19090909090909092,0.12727272727272726,0.2909090909090909,220.0,0.12765397399004674,Changeup
172189,Chris Smith,KC,0.14628691983122336,0.4430379746835443,0.29957805907172996,0.0970464135021097,0.16033755274261605,237.0,0.20281804454510868,Knuckle-curve
173114,Bobby Wahl,FF,0.15443478260869573,0.3826086956521739,0.25217391304347825,0.21739130434782608,0.14782608695652175,115.0,0.1603646846323446,Four-seam Fastball
173123,Bobby Wahl,SL,0.13181818181818186,0.36363636363636365,0.22727272727272727,0.22727272727272727,0.18181818181818182,22.0,0.20810453817692648,Slider
173261,Felix Pena,FF,0.12704225352112633,0.34976525821596244,0.2676056338028169,0.19248826291079812,0.19014084507042253,426.0,0.1603646846323446,Four-seam Fastball
